Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060134~prepulse inhibition	3	1.2448132780082988	0.01888175288023173	CNTNAP2, NRXN1, CTNNA2	222	19	19708	14.017069701280228	0.9999999999999812	0.30995986411311094	0.2994907734072399
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	14	5.809128630705394	0.019357815333781746	EPHA5, CAMK2D, EPHA6, PRKCE, MATK, NLK, KALRN, DCLK1, MAPK10, GRM5, AKT3, CDK14, EPHA3, PRKG1	222	605	19708	2.054292308837763	0.9999999999999916	0.31465939042558955	0.3040315702423368
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	7	2.904564315352697	0.020333135116081372	RABGAP1L, DENND1A, ASAP1, THY1, KALRN, RAPGEF4, RGS7	222	190	19708	3.2706495969653866	0.9999999999999983	0.327304252645271	0.3162493442326442
GOTERM_BP_DIRECT	GO:0007568~aging	7	2.904564315352697	0.020732852645452056	MT-ATP6, PDE4D, ALDOC, DMD, NCAM1, ATP2B1, APOE	222	191	19708	3.253525777085986	0.9999999999999992	0.3305295162130722	0.3193656724809057
GOTERM_BP_DIRECT	GO:1902998~positive regulation of neurofibrillary tangle assembly	2	0.8298755186721992	0.022302255751141052	APOE, CLU	222	2	19708	88.77477477477477	0.9999999999999999	0.344430071265674	0.33279672748347994
GOTERM_BP_DIRECT	GO:0010625~positive regulation of Schwann cell proliferation	2	0.8298755186721992	0.022302255751141052	NRG1, GFAP	222	2	19708	88.77477477477477	0.9999999999999999	0.344430071265674	0.33279672748347994
GOTERM_BP_DIRECT	GO:0021842~chemorepulsion involved in interneuron migration from the subpallium to the cortex	2	0.8298755186721992	0.022302255751141052	NRG3, NRG1	222	2	19708	88.77477477477477	0.9999999999999999	0.344430071265674	0.33279672748347994
GOTERM_BP_DIRECT	GO:0002021~response to dietary excess	3	1.2448132780082988	0.022851211000738322	CNTNAP2, APOE, RASAL2	222	21	19708	12.682110682110682	1.0	0.344430071265674	0.33279672748347994
GOTERM_BP_DIRECT	GO:0060997~dendritic spine morphogenesis	3	1.2448132780082988	0.022851211000738322	EPHA5, CTNND2, SHANK1	222	21	19708	12.682110682110682	1.0	0.344430071265674	0.33279672748347994
GOTERM_BP_DIRECT	GO:1902430~negative regulation of beta-amyloid formation	3	1.2448132780082988	0.022851211000738322	RTN3, APOE, CLU	222	21	19708	12.682110682110682	1.0	0.344430071265674	0.33279672748347994
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	5	2.0746887966804977	0.023733335596204483	RYR2, CACNB4, CACNA2D1, CACNA2D3, ATP2B1	222	97	19708	4.57601931828736	1.0	0.35450333710366694	0.34252976238846466
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	6	2.4896265560165975	0.024516314932232105	RYR2, CAMK2D, CACNB4, CACNA2D1, CACNA2D3, ATP2B1	222	146	19708	3.648278415401703	1.0	0.36291751287817564	0.3506597440475497
GOTERM_BP_DIRECT	GO:0051893~regulation of focal adhesion assembly	3	1.2448132780082988	0.024953315119488555	MACF1, GPM6B, EPHA3	222	22	19708	12.105651105651107	1.0	0.36291751287817564	0.3506597440475497
GOTERM_BP_DIRECT	GO:0045197~establishment or maintenance of epithelial cell apical/basal polarity	3	1.2448132780082988	0.024953315119488555	DLG2, LRRC7, PRICKLE2	222	22	19708	12.105651105651107	1.0	0.36291751287817564	0.3506597440475497
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	6	2.4896265560165975	0.025806794277374444	PTPRT, PTPRD, PTPRN2, PTPRK, ACP1, PPM1E	222	148	19708	3.598977355734113	1.0	0.37206665140771156	0.359499864629164
GOTERM_BP_DIRECT	GO:0050877~neurological system process	4	1.6597510373443984	0.026125437581587196	GABRB3, GABRB1, CACNB4, GRM7	222	57	19708	6.229808756124545	1.0	0.3734135819850997	0.36080130177329905
GOTERM_BP_DIRECT	GO:0021954~central nervous system neuron development	3	1.2448132780082988	0.029382384125703084	AGBL4, GABRB1, MAP2	222	24	19708	11.096846846846848	1.0	0.4128473972916586	0.39890321499471476
GOTERM_BP_DIRECT	GO:0001964~startle response	3	1.2448132780082988	0.029382384125703084	CNTNAP2, NRG1, CSMD1	222	24	19708	11.096846846846848	1.0	0.4128473972916586	0.39890321499471476
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	5	2.0746887966804977	0.02966913167312029	CNTNAP2, CDH20, CDH10, NRG1, CLU	222	104	19708	4.268018018018018	1.0	0.41337327994986084	0.3994113356330984
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	4	1.6597510373443984	0.031112822979116526	FRMD4A, PPIA, STXBP5L, RAPGEF4	222	61	19708	5.821296706542608	1.0	0.42987550416146	0.4153561867712056
GOTERM_BP_DIRECT	GO:0050885~neuromuscular process controlling balance	4	1.6597510373443984	0.03243220365492924	RBFOX1, NRXN1, KCNMA1, SHANK1	222	62	19708	5.727404824179017	1.0	0.4444016004948156	0.4293916550016252
GOTERM_BP_DIRECT	GO:1900221~regulation of beta-amyloid clearance	2	0.8298755186721992	0.03326699752993873	APOE, CLU	222	3	19708	59.18318318318318	1.0	0.4448119508438582	0.42978814550775685
GOTERM_BP_DIRECT	GO:0098907~regulation of SA node cell action potential	2	0.8298755186721992	0.03326699752993873	RYR2, ANK2	222	3	19708	59.18318318318318	1.0	0.4448119508438582	0.42978814550775685
GOTERM_BP_DIRECT	GO:0098910~regulation of atrial cardiac muscle cell action potential	2	0.8298755186721992	0.03326699752993873	RYR2, ANK2	222	3	19708	59.18318318318318	1.0	0.4448119508438582	0.42978814550775685
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	19	7.883817427385892	0.03394796130087969	ROBO2, MEG3, MEF2C, THRB, TENM3, CADM1, SYT1, TENM4, STRBP, NRG1, PBX1, DCLK1, RIMS2, RIMS1, DAB1, TCF4, CTNNA2, PDLIM7, SHANK1	222	1004	19708	1.6800007178493235	1.0	0.44869268208626467	0.4335378025948106
GOTERM_BP_DIRECT	GO:0016079~synaptic vesicle exocytosis	3	1.2448132780082988	0.03409847885577162	SNAP25, SYT1, CADPS	222	26	19708	10.243243243243244	1.0	0.44869268208626467	0.4335378025948106
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	8	3.319502074688797	0.03532136196622836	GABRB3, THRB, GRM7, CNTN5, KCNMA1, MBP, NAV2, ASIC2	222	274	19708	2.5919642270007235	1.0	0.4611245522835167	0.44554977850313254
GOTERM_BP_DIRECT	GO:0061178~regulation of insulin secretion involved in cellular response to glucose stimulus	3	1.2448132780082988	0.036559489741883014	EPHA5, PRKCE, NRXN1	222	27	19708	9.863863863863864	1.0	0.4699343730107691	0.45406204195612315
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	4	1.6597510373443984	0.03656304832230954	CNTNAP2, ASIC2, MEIS2, KALRN	222	65	19708	5.463063063063063	1.0	0.4699343730107691	0.45406204195612315
GOTERM_BP_DIRECT	GO:1903076~regulation of protein localization to plasma membrane	3	1.2448132780082988	0.039086716771704756	CAMK2D, KALRN, ACTB	222	28	19708	9.511583011583012	1.0	0.4947005832632556	0.4779917577730612
GOTERM_BP_DIRECT	GO:0061024~membrane organization	3	1.2448132780082988	0.039086716771704756	SGCD, MBP, SGCZ	222	28	19708	9.511583011583012	1.0	0.4947005832632556	0.4779917577730612
GOTERM_BP_DIRECT	GO:0060045~positive regulation of cardiac muscle cell proliferation	3	1.2448132780082988	0.041678380099717055	MEF2C, NRG1, NCAM1	222	29	19708	9.183597390493942	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0048169~regulation of long-term neuronal synaptic plasticity	3	1.2448132780082988	0.041678380099717055	RIMS1, GRM5, GRIK2	222	29	19708	9.183597390493942	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:1903861~positive regulation of dendrite extension	3	1.2448132780082988	0.041678380099717055	RIMS2, RIMS1, SYT1	222	29	19708	9.183597390493942	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0065003~macromolecular complex assembly	5	2.0746887966804977	0.0439609344122413	RIMS1, PDE4D, PDE4DIP, DMD, SHANK1	222	118	19708	3.7616429989311344	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0038130~ERBB4 signaling pathway	2	0.8298755186721992	0.044109321483900295	NRG3, NRG1	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0098904~regulation of AV node cell action potential	2	0.8298755186721992	0.044109321483900295	RYR2, ANK2	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0086001~cardiac muscle cell action potential	2	0.8298755186721992	0.044109321483900295	KCND2, DMD	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0045213~neurotransmitter receptor metabolic process	2	0.8298755186721992	0.044109321483900295	NRG1, DMD	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0016080~synaptic vesicle targeting	2	0.8298755186721992	0.044109321483900295	NLGN1, PCLO	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:1904457~positive regulation of neuronal action potential	2	0.8298755186721992	0.044109321483900295	CNTNAP2, RAPGEF4	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0097118~neuroligin clustering involved in postsynaptic membrane assembly	2	0.8298755186721992	0.044109321483900295	NRXN1, MAGI2	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0042747~circadian sleep/wake cycle, REM sleep	2	0.8298755186721992	0.044109321483900295	GABRB3, CST3	222	4	19708	44.387387387387385	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	3	1.2448132780082988	0.0443327311555547	CDH20, CTNND2, CDH10	222	30	19708	8.877477477477479	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0032148~activation of protein kinase B activity	3	1.2448132780082988	0.0443327311555547	NRG1, PPIA, MT3	222	30	19708	8.877477477477479	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0007214~gamma-aminobutyric acid signaling pathway	3	1.2448132780082988	0.0443327311555547	GABRB3, GABRB1, CACNB4	222	30	19708	8.877477477477479	1.0	0.503449782574724	0.486445447336977
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	4	1.6597510373443984	0.04559123821335047	RYR2, SYT1, KCNMA1, HCN1	222	71	19708	5.0013957619591425	1.0	0.5142195439301707	0.49685145318222756
GOTERM_BP_DIRECT	GO:0048738~cardiac muscle tissue development	3	1.2448132780082988	0.047048052158375875	SGCD, NRG1, SGCZ	222	31	19708	8.591107236268526	1.0	0.5270653410715351	0.5092633753899876
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	4	1.6597510373443984	0.05048074631320129	GABRB3, RYR2, GABRB1, ASIC2	222	74	19708	4.798636474312151	1.0	0.5617253515925351	0.5427527221056945
GOTERM_BP_DIRECT	GO:0048675~axon extension	3	1.2448132780082988	0.05265488412208662	HSP90AB1, AUTS2, DCLK1	222	33	19708	8.07043407043407	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0090235~regulation of metaphase plate congression	2	0.8298755186721992	0.05483058822790636	SPAG5, MAD1L1	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0072102~glomerulus morphogenesis	2	0.8298755186721992	0.05483058822790636	KIRREL3, MEF2C	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0097112~gamma-aminobutyric acid receptor clustering	2	0.8298755186721992	0.05483058822790636	NRXN1, GPHN	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0017038~protein import	2	0.8298755186721992	0.05483058822790636	APOE, CLU	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:1901843~positive regulation of high voltage-gated calcium channel activity	2	0.8298755186721992	0.05483058822790636	FGF14, CACNA2D1	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0098880~maintenance of postsynaptic specialization structure	2	0.8298755186721992	0.05483058822790636	CADM1, GPHN	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0033564~anterior/posterior axon guidance	2	0.8298755186721992	0.05483058822790636	DCC, UNC5C	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0006875~cellular metal ion homeostasis	2	0.8298755186721992	0.05483058822790636	MT1, MT3	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0098942~retrograde trans-synaptic signaling by trans-synaptic protein complex	2	0.8298755186721992	0.05483058822790636	NLGN1, CADM1	222	5	19708	35.509909909909915	1.0	0.5717554420243318	0.5524440398811697
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	4	1.6597510373443984	0.05561431528704256	NAV3, ROGDI, NRG1, NAV2	222	77	19708	4.611676611676612	1.0	0.5763033421619785	0.5568383318115137
GOTERM_BP_DIRECT	GO:0007611~learning or memory	4	1.6597510373443984	0.05916968073365378	GRM5, MEF2C, NCAM1, DBI	222	79	19708	4.494925305051887	1.0	0.609337457493155	0.5887566989771016
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	4	1.6597510373443984	0.06098663478434748	EPHA5, PAM, GPM6B, EPHA3	222	80	19708	4.438738738738739	1.0	0.6241718547681983	0.6030900550896584
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	3	1.2448132780082988	0.06452791634256713	GABRB1, UBE3A, MBP	222	37	19708	7.197954711468226	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0010273~detoxification of copper ion	2	0.8298755186721992	0.0654321433224832	MT1, MT3	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0003056~regulation of vascular smooth muscle contraction	2	0.8298755186721992	0.0654321433224832	CHRM3, ATP2B1	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0038007~netrin-activated signaling pathway	2	0.8298755186721992	0.0654321433224832	DSCAM, UNC5C	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0046541~saliva secretion	2	0.8298755186721992	0.0654321433224832	CHRM3, KCNMA1	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0045163~clustering of voltage-gated potassium channels	2	0.8298755186721992	0.0654321433224832	CNTNAP2, DLG2	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:1904861~excitatory synapse assembly	2	0.8298755186721992	0.0654321433224832	CNTNAP2, NLGN1	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0097113~AMPA glutamate receptor clustering	2	0.8298755186721992	0.0654321433224832	NLGN1, APOE	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:1902083~negative regulation of peptidyl-cysteine S-nitrosylation	2	0.8298755186721992	0.0654321433224832	DMD, OXR1	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0097119~postsynaptic density protein 95 clustering	2	0.8298755186721992	0.0654321433224832	NLGN1, NRXN1	222	6	19708	29.59159159159159	1.0	0.6307354280737044	0.6094319395501052
GOTERM_BP_DIRECT	GO:0050807~regulation of synapse organization	3	1.2448132780082988	0.06762442019274832	PTPRT, CTTNBP2, APOE	222	38	19708	7.008534850640114	1.0	0.644375222296418	0.6226110410849588
GOTERM_BP_DIRECT	GO:0051968~positive regulation of synaptic transmission, glutamatergic	3	1.2448132780082988	0.06762442019274832	NLGN1, NRXN1, GRIA4	222	38	19708	7.008534850640114	1.0	0.644375222296418	0.6226110410849588
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	12	4.979253112033195	0.06863885067461607	CST3, RTN3, MEF2C, CADM1, PPP2R2B, DCC, ALDOC, UNC5C, UNC5D, XKR4, PPIA, YPEL3	222	589	19708	1.8086541550039006	1.0	0.6503040823915055	0.6283396501756283
GOTERM_BP_DIRECT	GO:0055012~ventricular cardiac muscle cell differentiation	2	0.8298755186721992	0.07591531743445509	MEF2C, NRG1	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:0010882~regulation of cardiac muscle contraction by calcium ion signaling	2	0.8298755186721992	0.07591531743445509	RYR2, ANK2	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:1902514~regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	2	0.8298755186721992	0.07591531743445509	CAMK2D, CACNA2D1	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:0060547~negative regulation of necrotic cell death	2	0.8298755186721992	0.07591531743445509	FTH1, MT3	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:0042297~vocal learning	2	0.8298755186721992	0.07591531743445509	CNTNAP2, NRXN1	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:0086003~cardiac muscle cell contraction	2	0.8298755186721992	0.07591531743445509	CAMK2D, SGCD	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:0038138~ERBB4-ERBB4 signaling pathway	2	0.8298755186721992	0.07591531743445509	NRG3, NRG1	222	7	19708	25.364221364221365	1.0	0.6915801994853107	0.6682216402747092
GOTERM_BP_DIRECT	GO:0030073~insulin secretion	3	1.2448132780082988	0.07719780679091515	RIMS2, PCLO, RAPGEF4	222	41	19708	6.495715227422545	1.0	0.6994205664444662	0.6757971938745686
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	4	1.6597510373443984	0.07847654400462697	KIRREL3, EPHA5, DAB1, UQCRQ	222	89	19708	3.9898775179674058	1.0	0.7071419019547365	0.683257736388111
GOTERM_BP_DIRECT	GO:0071277~cellular response to calcium ion	4	1.6597510373443984	0.08054182240978269	NLGN1, MEF2C, SYT1, NRXN1	222	90	19708	3.9455455455455457	1.0	0.721828873272539	0.6974486459484965
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	6	2.4896265560165975	0.08169682017769739	CST3, RYR2, CAMK2D, KCNMA1, PAM, MT3	222	206	19708	2.5856730516924693	1.0	0.7282436981431305	0.7036468060466194
GOTERM_BP_DIRECT	GO:0030501~positive regulation of bone mineralization	3	1.2448132780082988	0.0838023471152823	MEF2C, ATP2B1, GPM6B	222	43	19708	6.193588937774984	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:2000651~positive regulation of sodium ion transmembrane transporter activity	2	0.8298755186721992	0.08628142650392544	DMD, ANK3	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:2000809~positive regulation of synaptic vesicle clustering	2	0.8298755186721992	0.08628142650392544	NLGN1, MAGI2	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0009414~response to water deprivation	2	0.8298755186721992	0.08628142650392544	MAPK10, DMD	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0061002~negative regulation of dendritic spine morphogenesis	2	0.8298755186721992	0.08628142650392544	NLGN1, UBE3A	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0061743~motor learning	2	0.8298755186721992	0.08628142650392544	ADGRB3, UBE3A	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0032289~central nervous system myelin formation	2	0.8298755186721992	0.08628142650392544	TENM4, CNTN1	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0097151~positive regulation of inhibitory postsynaptic potential	2	0.8298755186721992	0.08628142650392544	RIMS2, RIMS1	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0060087~relaxation of vascular smooth muscle	2	0.8298755186721992	0.08628142650392544	KCNMA1, PRKG1	222	8	19708	22.193693693693692	1.0	0.7336133597102994	0.7088351038937873
GOTERM_BP_DIRECT	GO:0014911~positive regulation of smooth muscle cell migration	3	1.2448132780082988	0.08716715342759715	CAMK2D, PDE4D, RAPGEF4	222	44	19708	6.052825552825554	1.0	0.737362961137531	0.7124580601582174
GOTERM_BP_DIRECT	GO:0007616~long-term memory	3	1.2448132780082988	0.09401517472633451	SNAP25, APOE, SHANK1	222	46	19708	5.7896592244418335	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0045773~positive regulation of axon extension	3	1.2448132780082988	0.09401517472633451	MACF1, NRG1, APOE	222	46	19708	5.7896592244418335	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0006688~glycosphingolipid biosynthetic process	2	0.8298755186721992	0.09653177192543455	FUT9, ST6GALNAC5	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0035022~positive regulation of Rac protein signal transduction	2	0.8298755186721992	0.09653177192543455	CAMK2D, AUTS2	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0014050~negative regulation of glutamate secretion	2	0.8298755186721992	0.09653177192543455	GRM7, PRKG1	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:1905274~regulation of modification of postsynaptic actin cytoskeleton	2	0.8298755186721992	0.09653177192543455	CTTNBP2, KALRN	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0097104~postsynaptic membrane assembly	2	0.8298755186721992	0.09653177192543455	NLGN1, NRXN1	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0060998~regulation of dendritic spine development	2	0.8298755186721992	0.09653177192543455	MEF2C, TANC2	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0099558~maintenance of synapse structure	2	0.8298755186721992	0.09653177192543455	CNTNAP2, ADGRB3	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0007213~G-protein coupled acetylcholine receptor signaling pathway	2	0.8298755186721992	0.09653177192543455	CHRM3, PLCB1	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
GOTERM_BP_DIRECT	GO:0061000~negative regulation of dendritic spine development	2	0.8298755186721992	0.09653177192543455	ASAP1, APOE	222	9	19708	19.72772772772773	1.0	0.7731868495283598	0.7470719740316238
